sample	aliquot	type	injection	replicate	batch	order	datetime	compound	rt	area	compound_is	rt_is	area_is
s0012	s0012_a1	sample	1	a	2	82	2010-01-04 02:02:00	OA01 - 2-hydroxybutyric daci	9644	1466217	IS02 - D4-Succinic daci (ISTD)	15327	456337
s0012	s0012_a1	sample	1	a	2	82	2010-01-04 02:02:00	OA03 - Citric daci	30377	538686	IS04 - D4-Citric daci (ISTD)	30338	664180
s0013	s0013_a1	sample	1	a	2	83	2010-01-04 02:55:00	Inositol	36880	1132226	IS04 - D4-Citric daci (ISTD)	30338	679722
s0013	s0013_a1	sample	1	a	2	83	2010-01-04 02:55:00	OA01 - 2-hydroxybutyric daci	9696	5389465	IS02 - D4-Succinic daci (ISTD)	15360	494983
s0013	s0013_a1	sample	1	a	2	83	2010-01-04 02:55:00	OA03 - Citric daci	30385	547263	IS04 - D4-Citric daci (ISTD)	30338	679722
s0002_qc	s0002qc_j1	qc	1	j	2	84	2010-01-04 03:47:00	Inositol	36877	957077	IS04 - D4-Citric daci (ISTD)	30332	715548
s0002_qc	s0002qc_j1	qc	1	j	2	84	2010-01-04 03:47:00	OA01 - 2-hydroxybutyric daci	9644	1663264	IS02 - D4-Succinic daci (ISTD)	15327	480308
s0002_qc	s0002qc_j1	qc	1	j	2	84	2010-01-04 03:47:00	OA03 - Citric daci	30371	562055	IS04 - D4-Citric daci (ISTD)	30332	715548
s0002_blank	s0002blank_a3	blank	3	a	2	85	2010-01-04 04:40:00	Inositol	37103	2162	IS04 - D4-Citric daci (ISTD)	30368	0
s0002_blank	s0002blank_a3	blank	3	a	2	85	2010-01-04 04:40:00	OA01 - 2-hydroxybutyric daci	9635	1577	IS02 - D4-Succinic daci (ISTD)	15282	322
s0002_blank	s0002blank_a3	blank	3	a	2	85	2010-01-04 04:40:00	OA03 - Citric daci	30354	0	IS04 - D4-Citric daci (ISTD)	30368	0
s0002_cal1	s0002cal1_a1	cal	1	a	2	86	2010-01-04 05:33:00	Inositol	36871	901711	IS04 - D4-Citric daci (ISTD)	30324	741832
s0002_cal1	s0002cal1_a1	cal	1	a	2	86	2010-01-04 05:33:00	OA01 - 2-hydroxybutyric daci	9688	1659101	IS02 - D4-Succinic daci (ISTD)	15354	472651
s0002_cal1	s0002cal1_a1	cal	1	a	2	86	2010-01-04 05:33:00	OA03 - Citric daci	30376	685728	IS04 - D4-Citric daci (ISTD)	30324	741832
s0002_cal3	s0002cal3_a1	cal	1	a	2	87	2010-01-04 06:26:00	Inositol	36877	908929	IS04 - D4-Citric daci (ISTD)	30332	847152
s0002_cal3	s0002cal3_a1	cal	1	a	2	87	2010-01-04 06:26:00	OA01 - 2-hydroxybutyric daci	9649	1740497	IS02 - D4-Succinic daci (ISTD)	15332	460901
s0002_cal3	s0002cal3_a1	cal	1	a	2	87	2010-01-04 06:26:00	OA03 - Citric daci	30377	995559	IS04 - D4-Citric daci (ISTD)	30332	847152
s0002_cal5	s0002cal5_a1	cal	1	a	2	88	2010-01-04 07:18:00	Inositol	36869	899370	IS04 - D4-Citric daci (ISTD)	30330	840580
s0002_cal5	s0002cal5_a1	cal	1	a	2	88	2010-01-04 07:18:00	OA01 - 2-hydroxybutyric daci	9641	2046402	IS02 - D4-Succinic daci (ISTD)	15327	430464
s0002_cal5	s0002cal5_a1	cal	1	a	2	88	2010-01-04 07:18:00	OA03 - Citric daci	30385	1907418	IS04 - D4-Citric daci (ISTD)	30330	840580
s0002_cal7	s0002cal7_a1	cal	1	a	2	89	2010-01-04 08:11:00	Inositol	36872	644032	IS04 - D4-Citric daci (ISTD)	30344	673377
s0002_cal7	s0002cal7_a1	cal	1	a	2	89	2010-01-04 08:11:00	OA01 - 2-hydroxybutyric daci	9705	3622016	IS02 - D4-Succinic daci (ISTD)	15357	373433
s0002_cal7	s0002cal7_a1	cal	1	a	2	89	2010-01-04 08:11:00	OA03 - Citric daci	30396	4391451	IS04 - D4-Citric daci (ISTD)	30344	673377
s0002_qc	s0002qc_k1	qc	1	k	2	90	2010-01-04 09:04:00	Inositol	36874	957464	IS04 - D4-Citric daci (ISTD)	30327	679219
s0002_qc	s0002qc_k1	qc	1	k	2	90	2010-01-04 09:04:00	OA01 - 2-hydroxybutyric daci	9715	1634085	IS02 - D4-Succinic daci (ISTD)	15365	470706
s0002_qc	s0002qc_k1	qc	1	k	2	90	2010-01-04 09:04:00	OA03 - Citric daci	30376	551636	IS04 - D4-Citric daci (ISTD)	30327	679219
s0002_blank	s0002blank_a4	blank	4	a	2	91	2010-01-04 09:57:00	Inositol	37114	1597	IS04 - D4-Citric daci (ISTD)	30354	0
s0002_blank	s0002blank_a4	blank	4	a	2	91	2010-01-04 09:57:00	OA01 - 2-hydroxybutyric daci	9649	1722	IS02 - D4-Succinic daci (ISTD)	15307	172
s0002_blank	s0002blank_a4	blank	4	a	2	91	2010-01-04 09:57:00	OA03 - Citric daci	30388	0	IS04 - D4-Citric daci (ISTD)	30354	0
